,model,feature,sample,acc,prop
7,RFC,open_il_24m,20000,84.45,44.9
8,RFC,open_il_24m,20000,84.35000000000001,45.2
9,RFC,open_il_24m,20000,84.55,45.300000000000004
10,RFC,open_il_24m,20000,84.55,45.300000000000004
0,GBC,open_il_24m,20000,96.65,50.2
1,GBC,open_il_24m,20000,96.6,50.14999999999999
2,GBC,open_il_24m,20000,96.65,50.2
3,GBC,open_il_24m,20000,96.65,50.2
4,GBC,open_il_24m,20000,96.65,50.2
5,GBC,open_il_24m,20000,96.65,50.2
6,GBC,open_il_24m,20000,96.65,50.2
7,GBC,open_il_24m,20000,96.65,50.2
8,GBC,open_il_24m,20000,96.65,50.2
9,GBC,open_il_24m,20000,96.65,50.2
10,GBC,open_il_24m,20000,96.65,50.2
0,LR,open_il_24m,20000,96.15,50.8
1,LR,open_il_24m,20000,96.15,50.8
2,LR,open_il_24m,20000,96.15,50.8
3,LR,open_il_24m,20000,96.15,50.8
4,LR,open_il_24m,20000,96.15,50.8
5,LR,open_il_24m,20000,96.15,50.8
6,LR,open_il_24m,20000,96.15,50.8
7,LR,open_il_24m,20000,96.15,50.8
8,LR,open_il_24m,20000,96.15,50.8
9,LR,open_il_24m,20000,96.15,50.8
10,LR,open_il_24m,20000,96.15,50.8
0,RFC,open_il_24m,20001,83.39999999999999,45.95
1,RFC,open_il_24m,20001,82.85,46.1
2,RFC,open_il_24m,20001,82.69999999999999,46.150000000000006
3,RFC,open_il_24m,20001,82.89999999999999,46.35
4,RFC,open_il_24m,20001,82.95,46.6
5,RFC,open_il_24m,20001,82.89999999999999,46.650000000000006
6,RFC,open_il_24m,20001,83.0,46.650000000000006
7,RFC,open_il_24m,20001,82.89999999999999,46.75
8,RFC,open_il_24m,20001,82.8,46.949999999999996
9,RFC,open_il_24m,20001,82.75,46.9
10,RFC,open_il_24m,20001,82.85,46.800000000000004
0,GBC,open_il_24m,20001,95.55,52.7
1,GBC,open_il_24m,20001,95.55,52.7
2,GBC,open_il_24m,20001,95.55,52.7
3,GBC,open_il_24m,20001,95.55,52.7
4,GBC,open_il_24m,20001,95.55,52.7
5,GBC,open_il_24m,20001,95.55,52.7
6,GBC,open_il_24m,20001,95.55,52.7
7,GBC,open_il_24m,20001,95.55,52.7
8,GBC,open_il_24m,20001,95.55,52.7
9,GBC,open_il_24m,20001,95.55,52.6
10,GBC,open_il_24m,20001,95.55,52.6
0,LR,open_il_24m,20001,95.25,52.7
1,LR,open_il_24m,20001,95.25,52.7
2,LR,open_il_24m,20001,95.25,52.7
3,LR,open_il_24m,20001,95.25,52.7
4,LR,open_il_24m,20001,95.3,52.75
5,LR,open_il_24m,20001,95.3,52.75
6,LR,open_il_24m,20001,95.3,52.75
7,LR,open_il_24m,20001,95.3,52.75
8,LR,open_il_24m,20001,95.3,52.75
9,LR,open_il_24m,20001,95.3,52.75
10,LR,open_il_24m,20001,95.3,52.75
0,RFC,open_il_24m,20002,81.55,44.35
1,RFC,open_il_24m,20002,81.45,44.55
2,RFC,open_il_24m,20002,81.55,44.45
3,RFC,open_il_24m,20002,81.55,44.45
4,RFC,open_il_24m,20002,81.45,44.75
5,RFC,open_il_24m,20002,81.3,44.800000000000004
6,RFC,open_il_24m,20002,81.35,44.75
7,RFC,open_il_24m,20002,81.6,44.9
8,RFC,open_il_24m,20002,81.5,45.1
9,RFC,open_il_24m,20002,81.65,44.85
10,RFC,open_il_24m,20002,81.65,44.85
0,GBC,open_il_24m,20002,96.15,51.449999999999996
1,GBC,open_il_24m,20002,96.15,51.449999999999996
2,GBC,open_il_24m,20002,96.15,51.449999999999996
3,GBC,open_il_24m,20002,96.15,51.449999999999996
4,GBC,open_il_24m,20002,96.15,51.449999999999996
5,GBC,open_il_24m,20002,96.15,51.449999999999996
6,GBC,open_il_24m,20002,96.15,51.449999999999996
7,GBC,open_il_24m,20002,96.15,51.449999999999996
8,GBC,open_il_24m,20002,96.15,51.449999999999996
9,GBC,open_il_24m,20002,96.15,51.449999999999996
10,GBC,open_il_24m,20002,96.15,51.449999999999996
0,LR,open_il_24m,20002,95.8,51.5
1,LR,open_il_24m,20002,95.8,51.5
2,LR,open_il_24m,20002,95.8,51.5
3,LR,open_il_24m,20002,95.8,51.5
4,LR,open_il_24m,20002,95.8,51.5
5,LR,open_il_24m,20002,95.85000000000001,51.55
6,LR,open_il_24m,20002,95.85000000000001,51.55
7,LR,open_il_24m,20002,95.85000000000001,51.55
8,LR,open_il_24m,20002,95.85000000000001,51.55
9,LR,open_il_24m,20002,95.85000000000001,51.55
10,LR,open_il_24m,20002,95.85000000000001,51.55
0,RFC,open_il_24m,20003,82.65,45.2
1,RFC,open_il_24m,20003,83.15,45.7
2,RFC,open_il_24m,20003,83.35000000000001,45.9
3,RFC,open_il_24m,20003,83.35000000000001,45.9
4,RFC,open_il_24m,20003,83.3,45.85
5,RFC,open_il_24m,20003,83.2,45.75
6,RFC,open_il_24m,20003,83.2,45.75
7,RFC,open_il_24m,20003,83.1,46.050000000000004
8,RFC,open_il_24m,20003,82.8,46.35
9,RFC,open_il_24m,20003,82.89999999999999,46.650000000000006
10,RFC,open_il_24m,20003,82.89999999999999,46.650000000000006
0,GBC,open_il_24m,20003,96.8,51.74999999999999
1,GBC,open_il_24m,20003,96.89999999999999,51.849999999999994
2,GBC,open_il_24m,20003,96.89999999999999,51.849999999999994
3,GBC,open_il_24m,20003,96.8,51.949999999999996
4,GBC,open_il_24m,20003,96.7,52.05
5,GBC,open_il_24m,20003,96.8,51.949999999999996
6,GBC,open_il_24m,20003,96.8,51.949999999999996
7,GBC,open_il_24m,20003,96.8,51.949999999999996
8,GBC,open_il_24m,20003,96.7,51.849999999999994
9,GBC,open_il_24m,20003,96.7,51.849999999999994
10,GBC,open_il_24m,20003,96.85000000000001,52.0
0,LR,open_il_24m,20003,96.25,52.2
1,LR,open_il_24m,20003,96.25,52.2
2,LR,open_il_24m,20003,96.25,52.2
3,LR,open_il_24m,20003,96.35000000000001,52.300000000000004
4,LR,open_il_24m,20003,96.35000000000001,52.300000000000004
5,LR,open_il_24m,20003,96.35000000000001,52.300000000000004
6,LR,open_il_24m,20003,96.35000000000001,52.300000000000004
7,LR,open_il_24m,20003,96.35000000000001,52.300000000000004
8,LR,open_il_24m,20003,96.35000000000001,52.300000000000004
9,LR,open_il_24m,20003,96.35000000000001,52.300000000000004
10,LR,open_il_24m,20003,96.35000000000001,52.300000000000004
0,RFC,open_il_24m,20004,84.5,45.0
1,RFC,open_il_24m,20004,84.5,45.1
2,RFC,open_il_24m,20004,84.65,45.15
3,RFC,open_il_24m,20004,84.95,45.45
4,RFC,open_il_24m,20004,84.65,45.85
5,RFC,open_il_24m,20004,84.45,45.75
6,RFC,open_il_24m,20004,84.39999999999999,45.6
7,RFC,open_il_24m,20004,84.1,45.9
8,RFC,open_il_24m,20004,84.1,45.4
9,RFC,open_il_24m,20004,84.1,45.4
10,RFC,open_il_24m,20004,84.05,45.35
0,GBC,open_il_24m,20004,96.39999999999999,52.2
1,GBC,open_il_24m,20004,96.45,52.15
2,GBC,open_il_24m,20004,96.45,52.15
3,GBC,open_il_24m,20004,96.45,52.15
4,GBC,open_il_24m,20004,96.45,52.15
5,GBC,open_il_24m,20004,96.45,52.15
6,GBC,open_il_24m,20004,96.45,52.15
7,GBC,open_il_24m,20004,96.39999999999999,52.300000000000004
8,GBC,open_il_24m,20004,96.39999999999999,52.300000000000004
9,GBC,open_il_24m,20004,96.39999999999999,52.300000000000004
10,GBC,open_il_24m,20004,96.39999999999999,52.300000000000004
0,LR,open_il_24m,20004,96.39999999999999,52.300000000000004
1,LR,open_il_24m,20004,96.39999999999999,52.300000000000004
2,LR,open_il_24m,20004,96.39999999999999,52.300000000000004
3,LR,open_il_24m,20004,96.39999999999999,52.300000000000004
4,LR,open_il_24m,20004,96.39999999999999,52.300000000000004
5,LR,open_il_24m,20004,96.39999999999999,52.300000000000004
6,LR,open_il_24m,20004,96.39999999999999,52.300000000000004
7,LR,open_il_24m,20004,96.39999999999999,52.300000000000004
8,LR,open_il_24m,20004,96.39999999999999,52.300000000000004
9,LR,open_il_24m,20004,96.39999999999999,52.300000000000004
10,LR,open_il_24m,20004,96.45,52.349999999999994
0,RFC,chargeoff_within_12_mths,20000,84.5,44.85
1,RFC,chargeoff_within_12_mths,20000,84.5,44.85
2,RFC,chargeoff_within_12_mths,20000,84.5,44.85
3,RFC,chargeoff_within_12_mths,20000,84.5,44.85
4,RFC,chargeoff_within_12_mths,20000,84.5,44.85
5,RFC,chargeoff_within_12_mths,20000,84.5,44.85
6,RFC,chargeoff_within_12_mths,20000,84.5,44.85
7,RFC,chargeoff_within_12_mths,20000,84.5,44.85
8,RFC,chargeoff_within_12_mths,20000,84.5,44.85
9,RFC,chargeoff_within_12_mths,20000,84.5,44.85
10,RFC,chargeoff_within_12_mths,20000,84.5,44.85
0,GBC,chargeoff_within_12_mths,20000,96.65,50.2
1,GBC,chargeoff_within_12_mths,20000,96.65,50.2
2,GBC,chargeoff_within_12_mths,20000,96.65,50.2
3,GBC,chargeoff_within_12_mths,20000,96.65,50.2
4,GBC,chargeoff_within_12_mths,20000,96.65,50.2
5,GBC,chargeoff_within_12_mths,20000,96.65,50.2
6,GBC,chargeoff_within_12_mths,20000,96.65,50.2
7,GBC,chargeoff_within_12_mths,20000,96.65,50.2
8,GBC,chargeoff_within_12_mths,20000,96.65,50.2
9,GBC,chargeoff_within_12_mths,20000,96.65,50.2
10,GBC,chargeoff_within_12_mths,20000,96.65,50.2
0,LR,chargeoff_within_12_mths,20000,96.15,50.8
1,LR,chargeoff_within_12_mths,20000,96.15,50.8
2,LR,chargeoff_within_12_mths,20000,96.15,50.8
3,LR,chargeoff_within_12_mths,20000,96.15,50.8
4,LR,chargeoff_within_12_mths,20000,96.15,50.8
5,LR,chargeoff_within_12_mths,20000,96.15,50.8
6,LR,chargeoff_within_12_mths,20000,96.15,50.8
7,LR,chargeoff_within_12_mths,20000,96.15,50.8
8,LR,chargeoff_within_12_mths,20000,96.15,50.8
9,LR,chargeoff_within_12_mths,20000,96.15,50.8
10,LR,chargeoff_within_12_mths,20000,96.15,50.8
0,RFC,chargeoff_within_12_mths,20001,82.89999999999999,46.650000000000006
1,RFC,chargeoff_within_12_mths,20001,82.89999999999999,46.650000000000006
2,RFC,chargeoff_within_12_mths,20001,82.89999999999999,46.650000000000006
3,RFC,chargeoff_within_12_mths,20001,82.89999999999999,46.650000000000006
4,RFC,chargeoff_within_12_mths,20001,82.89999999999999,46.650000000000006
5,RFC,chargeoff_within_12_mths,20001,82.89999999999999,46.650000000000006
6,RFC,chargeoff_within_12_mths,20001,82.89999999999999,46.650000000000006
7,RFC,chargeoff_within_12_mths,20001,82.89999999999999,46.650000000000006
8,RFC,chargeoff_within_12_mths,20001,82.89999999999999,46.650000000000006
9,RFC,chargeoff_within_12_mths,20001,82.89999999999999,46.650000000000006
10,RFC,chargeoff_within_12_mths,20001,82.89999999999999,46.650000000000006
0,GBC,chargeoff_within_12_mths,20001,95.55,52.7
1,GBC,chargeoff_within_12_mths,20001,95.55,52.7
2,GBC,chargeoff_within_12_mths,20001,95.55,52.7
3,GBC,chargeoff_within_12_mths,20001,95.55,52.7
4,GBC,chargeoff_within_12_mths,20001,95.55,52.7
5,GBC,chargeoff_within_12_mths,20001,95.55,52.7
6,GBC,chargeoff_within_12_mths,20001,95.55,52.7
7,GBC,chargeoff_within_12_mths,20001,95.55,52.7
8,GBC,chargeoff_within_12_mths,20001,95.55,52.7
9,GBC,chargeoff_within_12_mths,20001,95.55,52.7
10,GBC,chargeoff_within_12_mths,20001,95.55,52.7
0,LR,chargeoff_within_12_mths,20001,95.3,52.75
1,LR,chargeoff_within_12_mths,20001,95.3,52.75
2,LR,chargeoff_within_12_mths,20001,95.3,52.75
3,LR,chargeoff_within_12_mths,20001,95.3,52.75
4,LR,chargeoff_within_12_mths,20001,95.3,52.75
5,LR,chargeoff_within_12_mths,20001,95.3,52.75
6,LR,chargeoff_within_12_mths,20001,95.3,52.75
7,LR,chargeoff_within_12_mths,20001,95.3,52.75
8,LR,chargeoff_within_12_mths,20001,95.3,52.75
9,LR,chargeoff_within_12_mths,20001,95.3,52.75
10,LR,chargeoff_within_12_mths,20001,95.3,52.75
0,RFC,chargeoff_within_12_mths,20002,81.3,44.800000000000004
1,RFC,chargeoff_within_12_mths,20002,81.3,44.800000000000004
2,RFC,chargeoff_within_12_mths,20002,81.3,44.800000000000004
3,RFC,chargeoff_within_12_mths,20002,81.3,44.800000000000004
4,RFC,chargeoff_within_12_mths,20002,81.3,44.800000000000004
5,RFC,chargeoff_within_12_mths,20002,81.3,44.800000000000004
6,RFC,chargeoff_within_12_mths,20002,81.3,44.800000000000004
7,RFC,chargeoff_within_12_mths,20002,81.3,44.800000000000004
8,RFC,chargeoff_within_12_mths,20002,81.3,44.800000000000004
9,RFC,chargeoff_within_12_mths,20002,81.3,44.800000000000004
10,RFC,chargeoff_within_12_mths,20002,81.3,44.800000000000004
0,GBC,chargeoff_within_12_mths,20002,96.15,51.449999999999996
1,GBC,chargeoff_within_12_mths,20002,96.15,51.449999999999996
2,GBC,chargeoff_within_12_mths,20002,96.15,51.449999999999996
3,GBC,chargeoff_within_12_mths,20002,96.15,51.449999999999996
4,GBC,chargeoff_within_12_mths,20002,96.15,51.449999999999996
5,GBC,chargeoff_within_12_mths,20002,96.15,51.449999999999996
6,GBC,chargeoff_within_12_mths,20002,96.15,51.449999999999996
7,GBC,chargeoff_within_12_mths,20002,96.15,51.449999999999996
8,GBC,chargeoff_within_12_mths,20002,96.15,51.449999999999996
9,GBC,chargeoff_within_12_mths,20002,96.15,51.449999999999996
10,GBC,chargeoff_within_12_mths,20002,96.15,51.449999999999996
0,LR,chargeoff_within_12_mths,20002,95.85000000000001,51.55
1,LR,chargeoff_within_12_mths,20002,95.85000000000001,51.55
2,LR,chargeoff_within_12_mths,20002,95.85000000000001,51.55
3,LR,chargeoff_within_12_mths,20002,95.85000000000001,51.55
4,LR,chargeoff_within_12_mths,20002,95.85000000000001,51.55
5,LR,chargeoff_within_12_mths,20002,95.85000000000001,51.55
6,LR,chargeoff_within_12_mths,20002,95.85000000000001,51.55
7,LR,chargeoff_within_12_mths,20002,95.85000000000001,51.55
8,LR,chargeoff_within_12_mths,20002,95.85000000000001,51.55
9,LR,chargeoff_within_12_mths,20002,95.85000000000001,51.55
10,LR,chargeoff_within_12_mths,20002,95.85000000000001,51.55
0,RFC,chargeoff_within_12_mths,20003,83.39999999999999,45.85
1,RFC,chargeoff_within_12_mths,20003,83.25,45.7
2,RFC,chargeoff_within_12_mths,20003,83.25,45.7
3,RFC,chargeoff_within_12_mths,20003,83.2,45.75
4,RFC,chargeoff_within_12_mths,20003,83.2,45.75
5,RFC,chargeoff_within_12_mths,20003,83.2,45.75
6,RFC,chargeoff_within_12_mths,20003,83.2,45.75
7,RFC,chargeoff_within_12_mths,20003,83.2,45.75
8,RFC,chargeoff_within_12_mths,20003,83.2,45.75
9,RFC,chargeoff_within_12_mths,20003,83.2,45.75
10,RFC,chargeoff_within_12_mths,20003,83.2,45.75
0,GBC,chargeoff_within_12_mths,20003,96.8,51.949999999999996
1,GBC,chargeoff_within_12_mths,20003,96.8,51.949999999999996
2,GBC,chargeoff_within_12_mths,20003,96.8,51.949999999999996
3,GBC,chargeoff_within_12_mths,20003,96.8,51.949999999999996
4,GBC,chargeoff_within_12_mths,20003,96.8,51.949999999999996
5,GBC,chargeoff_within_12_mths,20003,96.8,51.949999999999996
6,GBC,chargeoff_within_12_mths,20003,96.8,51.949999999999996
7,GBC,chargeoff_within_12_mths,20003,96.8,51.949999999999996
8,GBC,chargeoff_within_12_mths,20003,96.8,51.949999999999996
9,GBC,chargeoff_within_12_mths,20003,96.8,51.949999999999996
10,GBC,chargeoff_within_12_mths,20003,96.8,51.949999999999996
0,LR,chargeoff_within_12_mths,20003,96.35000000000001,52.300000000000004
1,LR,chargeoff_within_12_mths,20003,96.35000000000001,52.300000000000004
2,LR,chargeoff_within_12_mths,20003,96.35000000000001,52.300000000000004
3,LR,chargeoff_within_12_mths,20003,96.35000000000001,52.300000000000004
4,LR,chargeoff_within_12_mths,20003,96.35000000000001,52.300000000000004
5,LR,chargeoff_within_12_mths,20003,96.35000000000001,52.300000000000004
6,LR,chargeoff_within_12_mths,20003,96.35000000000001,52.300000000000004
7,LR,chargeoff_within_12_mths,20003,96.35000000000001,52.300000000000004
8,LR,chargeoff_within_12_mths,20003,96.35000000000001,52.300000000000004
9,LR,chargeoff_within_12_mths,20003,96.35000000000001,52.300000000000004
10,LR,chargeoff_within_12_mths,20003,96.35000000000001,52.300000000000004
0,RFC,chargeoff_within_12_mths,20004,84.45,45.75
1,RFC,chargeoff_within_12_mths,20004,84.45,45.75
2,RFC,chargeoff_within_12_mths,20004,84.45,45.75
3,RFC,chargeoff_within_12_mths,20004,84.45,45.75
4,RFC,chargeoff_within_12_mths,20004,84.45,45.75
5,RFC,chargeoff_within_12_mths,20004,84.45,45.75
6,RFC,chargeoff_within_12_mths,20004,84.45,45.75
7,RFC,chargeoff_within_12_mths,20004,84.45,45.75
8,RFC,chargeoff_within_12_mths,20004,84.45,45.75
9,RFC,chargeoff_within_12_mths,20004,84.45,45.75
10,RFC,chargeoff_within_12_mths,20004,84.45,45.75
0,GBC,chargeoff_within_12_mths,20004,96.45,52.15
1,GBC,chargeoff_within_12_mths,20004,96.45,52.15
2,GBC,chargeoff_within_12_mths,20004,96.45,52.15
3,GBC,chargeoff_within_12_mths,20004,96.45,52.15
4,GBC,chargeoff_within_12_mths,20004,96.45,52.15
5,GBC,chargeoff_within_12_mths,20004,96.45,52.15
6,GBC,chargeoff_within_12_mths,20004,96.45,52.15
7,GBC,chargeoff_within_12_mths,20004,96.45,52.15
8,GBC,chargeoff_within_12_mths,20004,96.45,52.15
9,GBC,chargeoff_within_12_mths,20004,96.45,52.15
10,GBC,chargeoff_within_12_mths,20004,96.45,52.15
0,LR,chargeoff_within_12_mths,20004,96.39999999999999,52.300000000000004
1,LR,chargeoff_within_12_mths,20004,96.39999999999999,52.300000000000004
2,LR,chargeoff_within_12_mths,20004,96.39999999999999,52.300000000000004
3,LR,chargeoff_within_12_mths,20004,96.39999999999999,52.300000000000004
4,LR,chargeoff_within_12_mths,20004,96.39999999999999,52.300000000000004
5,LR,chargeoff_within_12_mths,20004,96.39999999999999,52.300000000000004
6,LR,chargeoff_within_12_mths,20004,96.39999999999999,52.300000000000004
7,LR,chargeoff_within_12_mths,20004,96.39999999999999,52.300000000000004
8,LR,chargeoff_within_12_mths,20004,96.35000000000001,52.25
9,LR,chargeoff_within_12_mths,20004,96.35000000000001,52.25
10,LR,chargeoff_within_12_mths,20004,96.35000000000001,52.25
0,RFC,delinq_amnt,20000,84.5,44.85
1,RFC,delinq_amnt,20000,84.5,44.85
2,RFC,delinq_amnt,20000,84.5,44.85
3,RFC,delinq_amnt,20000,84.5,44.85
4,RFC,delinq_amnt,20000,84.5,44.85
5,RFC,delinq_amnt,20000,84.5,44.85
6,RFC,delinq_amnt,20000,84.5,44.85
7,RFC,delinq_amnt,20000,84.5,44.85
8,RFC,delinq_amnt,20000,84.5,44.85
9,RFC,delinq_amnt,20000,84.5,44.85
10,RFC,delinq_amnt,20000,84.5,44.85
0,GBC,delinq_amnt,20000,96.65,50.2
1,GBC,delinq_amnt,20000,96.65,50.2
2,GBC,delinq_amnt,20000,96.65,50.2
3,GBC,delinq_amnt,20000,96.65,50.2
4,GBC,delinq_amnt,20000,96.65,50.2
5,GBC,delinq_amnt,20000,96.65,50.2
6,GBC,delinq_amnt,20000,96.65,50.2
7,GBC,delinq_amnt,20000,96.65,50.2
8,GBC,delinq_amnt,20000,96.65,50.2
9,GBC,delinq_amnt,20000,96.65,50.2
10,GBC,delinq_amnt,20000,96.65,50.2
0,LR,delinq_amnt,20000,96.15,50.8
1,LR,delinq_amnt,20000,96.15,50.8
2,LR,delinq_amnt,20000,96.15,50.8
3,LR,delinq_amnt,20000,96.15,50.8
4,LR,delinq_amnt,20000,96.15,50.8
5,LR,delinq_amnt,20000,96.15,50.8
6,LR,delinq_amnt,20000,96.15,50.8
7,LR,delinq_amnt,20000,96.15,50.8
8,LR,delinq_amnt,20000,96.15,50.8
9,LR,delinq_amnt,20000,96.15,50.8
10,LR,delinq_amnt,20000,96.15,50.8
0,RFC,delinq_amnt,20001,82.89999999999999,46.650000000000006
1,RFC,delinq_amnt,20001,82.89999999999999,46.650000000000006
2,RFC,delinq_amnt,20001,82.89999999999999,46.650000000000006
3,RFC,delinq_amnt,20001,82.89999999999999,46.650000000000006
4,RFC,delinq_amnt,20001,82.89999999999999,46.650000000000006
5,RFC,delinq_amnt,20001,82.89999999999999,46.650000000000006
6,RFC,delinq_amnt,20001,82.89999999999999,46.650000000000006
7,RFC,delinq_amnt,20001,82.89999999999999,46.650000000000006
8,RFC,delinq_amnt,20001,82.89999999999999,46.650000000000006
9,RFC,delinq_amnt,20001,82.89999999999999,46.650000000000006
10,RFC,delinq_amnt,20001,82.89999999999999,46.650000000000006
0,GBC,delinq_amnt,20001,95.55,52.7
1,GBC,delinq_amnt,20001,95.55,52.7
2,GBC,delinq_amnt,20001,95.55,52.7
3,GBC,delinq_amnt,20001,95.55,52.7
4,GBC,delinq_amnt,20001,95.55,52.7
5,GBC,delinq_amnt,20001,95.55,52.7
6,GBC,delinq_amnt,20001,95.55,52.7
7,GBC,delinq_amnt,20001,95.55,52.7
8,GBC,delinq_amnt,20001,95.55,52.7
9,GBC,delinq_amnt,20001,95.55,52.7
10,GBC,delinq_amnt,20001,95.55,52.7
0,LR,delinq_amnt,20001,95.3,52.75
1,LR,delinq_amnt,20001,95.3,52.75
2,LR,delinq_amnt,20001,95.3,52.75
3,LR,delinq_amnt,20001,95.3,52.75
4,LR,delinq_amnt,20001,95.3,52.75
5,LR,delinq_amnt,20001,95.3,52.75
6,LR,delinq_amnt,20001,95.3,52.75
7,LR,delinq_amnt,20001,95.3,52.75
8,LR,delinq_amnt,20001,95.3,52.75
9,LR,delinq_amnt,20001,95.3,52.75
10,LR,delinq_amnt,20001,95.3,52.75
0,RFC,delinq_amnt,20002,81.3,44.800000000000004
1,RFC,delinq_amnt,20002,81.3,44.800000000000004
2,RFC,delinq_amnt,20002,81.3,44.800000000000004
3,RFC,delinq_amnt,20002,81.3,44.800000000000004
4,RFC,delinq_amnt,20002,81.3,44.800000000000004
5,RFC,delinq_amnt,20002,81.3,44.800000000000004
6,RFC,delinq_amnt,20002,81.3,44.800000000000004
7,RFC,delinq_amnt,20002,81.3,44.800000000000004
8,RFC,delinq_amnt,20002,81.3,44.800000000000004
9,RFC,delinq_amnt,20002,81.3,44.800000000000004
10,RFC,delinq_amnt,20002,81.3,44.800000000000004
0,GBC,delinq_amnt,20002,96.15,51.449999999999996
1,GBC,delinq_amnt,20002,96.15,51.449999999999996
2,GBC,delinq_amnt,20002,96.15,51.449999999999996
3,GBC,delinq_amnt,20002,96.15,51.449999999999996
4,GBC,delinq_amnt,20002,96.15,51.449999999999996
5,GBC,delinq_amnt,20002,96.15,51.449999999999996
6,GBC,delinq_amnt,20002,96.15,51.449999999999996
7,GBC,delinq_amnt,20002,96.15,51.449999999999996
8,GBC,delinq_amnt,20002,96.15,51.449999999999996
9,GBC,delinq_amnt,20002,96.15,51.449999999999996
10,GBC,delinq_amnt,20002,96.15,51.449999999999996
0,LR,delinq_amnt,20002,95.85000000000001,51.55
1,LR,delinq_amnt,20002,95.85000000000001,51.55
2,LR,delinq_amnt,20002,95.85000000000001,51.55
3,LR,delinq_amnt,20002,95.85000000000001,51.55
4,LR,delinq_amnt,20002,95.85000000000001,51.55
5,LR,delinq_amnt,20002,95.85000000000001,51.55
6,LR,delinq_amnt,20002,95.85000000000001,51.55
7,LR,delinq_amnt,20002,95.85000000000001,51.55
8,LR,delinq_amnt,20002,95.85000000000001,51.55
9,LR,delinq_amnt,20002,95.85000000000001,51.55
10,LR,delinq_amnt,20002,95.85000000000001,51.55
0,RFC,delinq_amnt,20003,83.2,45.75
1,RFC,delinq_amnt,20003,83.2,45.75
2,RFC,delinq_amnt,20003,83.2,45.75
3,RFC,delinq_amnt,20003,83.2,45.75
4,RFC,delinq_amnt,20003,83.2,45.75
5,RFC,delinq_amnt,20003,83.2,45.75
6,RFC,delinq_amnt,20003,83.2,45.75
7,RFC,delinq_amnt,20003,83.2,45.75
8,RFC,delinq_amnt,20003,83.2,45.75
9,RFC,delinq_amnt,20003,83.2,45.75
10,RFC,delinq_amnt,20003,83.2,45.75
0,GBC,delinq_amnt,20003,96.8,51.949999999999996
1,GBC,delinq_amnt,20003,96.8,51.949999999999996
2,GBC,delinq_amnt,20003,96.8,51.949999999999996
3,GBC,delinq_amnt,20003,96.8,51.949999999999996
4,GBC,delinq_amnt,20003,96.8,51.949999999999996
5,GBC,delinq_amnt,20003,96.8,51.949999999999996
6,GBC,delinq_amnt,20003,96.8,51.949999999999996
7,GBC,delinq_amnt,20003,96.8,51.949999999999996
8,GBC,delinq_amnt,20003,96.8,51.949999999999996
9,GBC,delinq_amnt,20003,96.8,51.949999999999996
10,GBC,delinq_amnt,20003,96.8,51.949999999999996
0,LR,delinq_amnt,20003,96.35000000000001,52.300000000000004
1,LR,delinq_amnt,20003,96.35000000000001,52.300000000000004
2,LR,delinq_amnt,20003,96.35000000000001,52.300000000000004
3,LR,delinq_amnt,20003,96.35000000000001,52.300000000000004
4,LR,delinq_amnt,20003,96.35000000000001,52.300000000000004
5,LR,delinq_amnt,20003,96.35000000000001,52.300000000000004
6,LR,delinq_amnt,20003,96.35000000000001,52.300000000000004
7,LR,delinq_amnt,20003,96.35000000000001,52.300000000000004
8,LR,delinq_amnt,20003,96.35000000000001,52.300000000000004
9,LR,delinq_amnt,20003,96.35000000000001,52.300000000000004
10,LR,delinq_amnt,20003,96.35000000000001,52.300000000000004
0,RFC,delinq_amnt,20004,84.45,45.75
1,RFC,delinq_amnt,20004,84.45,45.75
2,RFC,delinq_amnt,20004,84.45,45.75
3,RFC,delinq_amnt,20004,84.45,45.75
4,RFC,delinq_amnt,20004,84.45,45.75
5,RFC,delinq_amnt,20004,84.45,45.75
6,RFC,delinq_amnt,20004,84.45,45.75
7,RFC,delinq_amnt,20004,84.45,45.75
8,RFC,delinq_amnt,20004,84.45,45.75
9,RFC,delinq_amnt,20004,84.45,45.75
10,RFC,delinq_amnt,20004,84.45,45.75
0,GBC,delinq_amnt,20004,96.45,52.15
1,GBC,delinq_amnt,20004,96.45,52.15
2,GBC,delinq_amnt,20004,96.45,52.15
3,GBC,delinq_amnt,20004,96.45,52.15
4,GBC,delinq_amnt,20004,96.45,52.15
5,GBC,delinq_amnt,20004,96.45,52.15
6,GBC,delinq_amnt,20004,96.45,52.15
7,GBC,delinq_amnt,20004,96.45,52.15
8,GBC,delinq_amnt,20004,96.45,52.15
9,GBC,delinq_amnt,20004,96.45,52.15
10,GBC,delinq_amnt,20004,96.45,52.15
0,LR,delinq_amnt,20004,96.39999999999999,52.300000000000004
1,LR,delinq_amnt,20004,96.39999999999999,52.300000000000004
2,LR,delinq_amnt,20004,96.39999999999999,52.300000000000004
3,LR,delinq_amnt,20004,96.39999999999999,52.300000000000004
4,LR,delinq_amnt,20004,96.39999999999999,52.300000000000004
5,LR,delinq_amnt,20004,96.39999999999999,52.300000000000004
6,LR,delinq_amnt,20004,96.39999999999999,52.300000000000004
7,LR,delinq_amnt,20004,96.39999999999999,52.300000000000004
8,LR,delinq_amnt,20004,96.39999999999999,52.300000000000004
9,LR,delinq_amnt,20004,96.39999999999999,52.300000000000004
10,LR,delinq_amnt,20004,96.39999999999999,52.300000000000004
